Username,Login_Date,Login_Time,Login_Hour,Day_Of_Week,Login_Status,Failed_Attempts,Login_Frequency,IP_Address,Device_Type,Browser,Label
62,2026-03-12,13:23:24,13,4,1,2,2,41.193.181.244,2,1,0
94,2025-07-28,22:17:39,22,1,1,3,11,121.14.246.50,0,2,1
74,2025-08-11,12:42:37,12,1,1,2,4,100.189.198.56,1,0,0
35,2026-01-09,15:37:58,15,0,1,1,5,243.110.172.53,0,0,0
72,2025-08-09,15:18:29,15,2,1,1,1,123.36.170.237,1,0,0
57,2025-12-25,17:51:17,17,4,1,2,2,189.247.175.127,0,0,0
56,2025-11-01,19:09:13,19,2,1,1,2,48.75.191.29,2,0,0
67,2026-04-03,09:53:29,9,0,1,1,2,185.241.216.65,0,0,0
85,2025-11-12,19:57:22,19,6,1,0,3,159.205.126.86,0,1,0
20,2026-06-27,12:06:16,12,2,1,1,3,205.240.163.243,2,2,0
30,2025-12-20,10:28:51,10,2,1,2,4,78.91.76.29,1,2,0
59,2026-03-22,18:00:23,18,3,1,0,5,79.18.138.146,1,0,0
50,2025-10-22,09:29:57,9,6,1,1,5,249.120.103.102,2,1,0
11,2026-01-06,16:12:44,16,5,1,1,1,224.92.233.151,2,1,0
9,2025-08-24,10:59:50,10,3,1,0,1,50.28.65.161,0,1,0
14,2025-09-17,12:25:17,12,6,1,0,1,5.232.160.137,0,0,0
33,2025-12-24,03:15:02,3,6,0,10,19,138.116.90.28,2,0,1
20,2025-11-26,08:37:42,8,6,1,1,1,68.158.55.167,1,0,0
40,2025-09-22,11:11:00,11,1,1,2,3,35.188.77.216,1,2,0
15,2025-08-30,09:50:33,9,2,1,0,4,234.186.50.106,2,1,0
96,2026-05-01,14:36:33,14,0,1,1,3,177.179.187.33,0,0,0
25,2025-12-23,04:11:30,4,5,1,10,11,47.187.239.143,1,1,1
29,2025-12-02,12:50:36,12,5,1,1,1,211.30.60.144,1,2,0
33,2025-08-23,10:37:58,10,2,1,2,3,100.7.10.22,1,1,0
81,2026-02-11,22:10:11,22,6,0,9,15,2.19.6.131,1,2,1
33,2025-12-18,20:13:07,20,4,1,1,2,97.52.47.67,2,0,0
26,2025-08-12,18:52:37,18,5,1,2,5,147.245.122.136,0,1,0
10,2025-11-04,14:38:54,14,5,1,0,2,73.171.246.186,0,2,0
23,2026-05-19,03:51:30,3,5,0,7,16,64.149.172.193,0,2,1
17,2026-03-12,22:52:34,22,4,0,10,20,146.76.33.105,1,2,1
18,2026-03-04,17:16:46,17,6,1,2,3,175.146.162.16,2,2,0
0,2026-01-20,11:53:40,11,5,1,0,2,4.109.108.233,0,1,0
22,2026-07-24,17:24:07,17,0,1,0,5,121.185.49.129,2,0,0
96,2026-01-17,16:49:29,16,2,1,2,1,46.167.46.230,0,2,0
98,2026-03-22,13:19:06,13,3,1,2,3,22.178.113.47,2,1,0
32,2026-03-15,10:46:30,10,3,1,1,4,241.68.74.20,2,2,0
49,2025-09-03,16:04:02,16,6,1,0,2,37.69.209.22,2,2,0
48,2026-07-22,18:31:06,18,6,1,1,1,7.97.203.98,1,2,0
58,2026-03-09,20:02:22,20,1,1,2,4,236.205.193.149,0,2,0
4,2026-04-14,11:50:28,11,5,1,1,5,241.2.178.29,0,1,0
24,2026-02-02,19:53:25,19,1,1,2,3,195.133.76.37,1,0,0
52,2026-05-12,20:25:07,20,5,1,2,2,34.130.22.54,0,0,0
7,2026-03-09,09:00:56,9,1,1,1,5,1.163.216.222,1,1,0
35,2026-01-10,19:29:28,19,2,1,1,5,21.214.130.226,0,2,0
48,2026-01-09,01:26:02,1,0,0,5,19,83.58.60.244,0,1,1
45,2025-12-17,02:03:24,2,6,1,7,13,210.166.111.12,0,1,1
77,2026-07-21,20:34:04,20,5,1,1,1,83.149.251.192,1,1,0
83,2026-07-25,19:54:44,19,2,0,1,5,156.82.100.230,2,1,0
50,2025-10-05,14:52:39,14,3,1,0,1,246.227.73.190,0,0,0
32,2025-11-11,12:38:18,12,5,0,2,4,173.80.64.23,1,2,0
97,2025-09-23,11:53:06,11,5,1,2,4,53.185.3.68,1,0,0
84,2026-04-05,18:06:43,18,3,1,2,2,250.182.85.68,2,2,0
85,2026-06-09,19:42:39,19,5,1,0,5,194.5.27.136,2,2,0
88,2026-07-14,08:02:28,8,5,1,1,2,130.104.121.86,2,0,0
4,2025-12-09,14:56:56,14,5,1,2,5,19.26.26.198,2,0,0
70,2026-02-15,20:20:37,20,3,1,1,3,180.4.49.138,0,0,0
25,2026-05-26,04:06:24,4,5,1,8,13,240.238.162.48,0,2,1
36,2025-10-22,10:32:08,10,6,1,1,4,217.196.210.162,0,1,0
17,2025-11-27,16:35:03,16,4,1,1,5,9.244.244.92,1,0,0
7,2025-10-03,20:30:41,20,0,1,2,5,54.114.54.95,1,2,0
71,2025-11-10,14:09:54,14,1,1,1,3,125.141.206.194,0,0,0
76,2026-05-10,14:43:09,14,3,0,0,4,43.48.185.178,2,1,0
10,2026-07-13,16:13:08,16,1,1,0,2,77.204.165.145,0,1,0
13,2025-10-29,14:16:26,14,6,1,2,3,6.11.145.129,0,2,0
79,2026-07-11,10:35:32,10,2,1,2,1,243.215.183.226,2,0,0
22,2025-10-27,18:51:29,18,1,1,0,5,145.147.114.104,2,1,0
84,2025-09-24,01:41:06,1,6,1,5,20,84.127.135.115,0,1,1
56,2026-03-08,14:52:33,14,3,1,1,3,35.247.161.25,1,2,0
85,2026-05-25,18:12:48,18,1,1,0,1,10.209.179.27,2,0,0
6,2025-08-02,11:51:54,11,2,1,1,5,167.63.194.150,0,2,0
50,2025-10-30,10:56:47,10,4,1,1,4,108.163.87.32,2,0,0
9,2025-12-25,00:48:23,0,4,0,4,20,119.111.193.56,2,0,1
57,2025-10-20,08:36:42,8,1,1,2,4,204.138.181.150,0,1,0
15,2025-10-25,08:14:56,8,2,1,2,3,109.48.58.15,1,2,0
34,2025-12-16,03:45:21,3,5,1,10,19,243.108.244.21,1,2,1
11,2025-10-12,20:02:53,20,3,1,0,4,70.137.18.72,0,1,0
91,2025-10-03,08:48:13,8,0,1,1,5,59.64.76.13,0,1,0
40,2025-12-20,00:12:37,0,2,1,3,16,37.147.84.165,0,1,1
51,2025-12-17,12:38:58,12,6,1,0,1,186.50.157.225,0,1,0
9,2025-08-03,09:09:34,9,3,1,0,2,169.130.22.90,2,2,0
4,2026-02-16,18:49:32,18,1,1,1,3,82.226.120.232,0,1,0
59,2026-01-21,12:25:45,12,6,1,1,5,113.118.10.66,2,1,0
54,2025-08-17,01:35:27,1,3,0,5,7,29.255.4.195,1,2,1
23,2025-09-04,08:52:00,8,4,1,1,2,205.117.156.131,2,0,0
67,2026-03-12,11:43:23,11,4,1,0,2,60.203.39.174,2,0,0
72,2026-06-17,19:06:00,19,6,1,2,1,124.106.73.112,2,1,0
75,2026-06-18,10:29:34,10,4,1,1,2,231.39.165.174,1,1,0
20,2026-05-15,19:00:56,19,0,1,1,3,193.158.73.134,0,1,0
10,2026-03-30,15:13:26,15,1,1,2,3,235.110.51.114,1,2,0
42,2026-07-21,09:14:26,9,5,1,1,4,224.98.171.67,0,0,0
93,2025-12-14,10:35:06,10,3,1,2,2,162.110.5.168,0,2,0
61,2025-08-17,13:07:39,13,3,1,2,2,65.223.65.113,1,2,0
70,2026-04-12,19:01:20,19,3,1,2,5,89.216.74.89,2,2,0
51,2025-08-01,15:57:34,15,0,1,1,4,94.220.146.30,1,0,0
51,2026-03-22,10:28:00,10,3,1,0,3,230.73.224.165,0,1,0
62,2026-06-08,18:25:15,18,1,1,2,2,15.209.246.79,0,2,0
53,2026-06-17,08:42:22,8,6,1,0,3,126.160.84.222,2,2,0
40,2025-09-23,20:35:45,20,5,1,2,1,60.26.133.180,1,1,0
5,2026-02-05,10:33:47,10,4,1,2,2,236.202.228.170,0,2,0
99,2025-08-16,19:38:23,19,2,1,2,3,21.114.24.228,1,0,0
26,2026-06-06,15:26:29,15,2,1,0,2,192.48.248.142,2,0,0
43,2026-06-29,16:36:12,16,1,1,0,2,119.81.99.166,2,1,0
78,2026-06-12,15:28:17,15,0,1,2,1,183.108.72.2,0,1,0
29,2026-07-03,13:48:44,13,0,1,1,4,112.227.69.28,0,1,0
8,2026-05-29,19:24:39,19,0,1,0,4,43.28.253.125,1,0,0
36,2025-09-20,09:24:10,9,2,1,2,2,166.86.87.22,0,2,0
18,2026-04-24,16:00:28,16,0,1,2,1,130.217.153.218,2,0,0
54,2026-07-02,08:28:54,8,4,1,1,3,236.160.35.127,2,0,0
59,2025-08-29,04:50:53,4,0,0,7,13,206.176.170.42,0,1,1
58,2025-08-23,16:37:05,16,2,1,0,4,237.19.162.254,0,0,0
0,2026-06-29,03:12:54,3,1,0,9,14,74.114.74.19,1,0,1
13,2025-10-21,16:58:31,16,5,1,1,5,237.174.71.162,0,2,0
82,2025-08-04,18:49:59,18,1,1,1,2,213.191.10.239,2,0,0
81,2025-10-18,09:29:19,9,2,1,1,5,72.128.251.188,1,1,0
19,2026-04-11,12:24:35,12,2,1,0,4,168.125.142.9,1,0,0
8,2026-05-09,01:30:37,1,2,1,5,13,77.234.210.227,1,1,1
38,2025-11-12,18:22:47,18,6,1,2,1,40.176.163.13,2,1,0
33,2025-11-04,10:29:46,10,5,1,0,5,83.252.21.150,2,2,0
9,2026-05-26,11:57:33,11,5,1,2,2,232.194.90.116,1,0,0
50,2026-07-17,08:53:12,8,0,1,0,1,32.171.239.39,0,0,0
41,2025-11-16,14:55:33,14,3,0,1,4,73.246.133.77,0,0,0
92,2025-08-30,16:39:18,16,2,1,0,3,29.63.218.127,1,2,0
36,2025-08-24,22:01:04,22,3,1,6,9,23.120.160.240,2,0,1
36,2026-02-28,09:07:43,9,2,1,2,3,19.87.183.158,2,1,0
37,2025-09-08,09:22:17,9,1,1,1,5,11.145.51.128,1,1,0
61,2026-04-23,17:24:07,17,4,1,0,4,223.33.56.120,1,2,0
39,2025-11-20,17:22:38,17,4,1,2,2,131.211.158.52,1,0,0
71,2025-09-28,19:25:07,19,3,1,2,1,57.80.21.217,1,1,0
46,2025-10-04,12:19:46,12,2,1,2,3,136.86.239.105,1,1,0
14,2026-01-11,18:05:43,18,3,1,0,2,3.12.188.101,2,2,0
33,2026-06-27,10:28:06,10,2,1,2,3,182.157.234.203,2,0,0
31,2025-10-08,20:52:43,20,6,1,1,5,31.207.174.127,1,0,0
51,2026-04-20,22:37:08,22,1,0,5,10,217.228.9.104,2,0,1
81,2026-04-03,18:39:55,18,0,1,1,5,244.66.194.197,0,1,0
33,2025-09-16,12:37:25,12,5,1,2,2,170.29.60.58,2,0,0
32,2026-05-21,11:03:21,11,4,1,1,4,142.72.70.27,1,1,0
83,2026-07-16,19:52:04,19,4,1,2,3,44.98.105.26,2,1,0
18,2026-06-09,22:03:00,22,5,0,4,7,221.2.91.151,0,1,1
59,2025-09-14,13:17:22,13,3,0,1,4,212.124.71.49,1,1,0
55,2025-12-21,19:09:26,19,3,1,0,4,155.201.230.147,2,1,0
31,2026-07-05,22:25:36,22,3,1,5,15,215.31.207.163,2,1,1
31,2026-07-12,19:00:03,19,3,1,2,2,138.199.80.88,1,0,0
29,2025-09-16,19:35:46,19,5,1,0,3,46.175.190.215,0,1,0
27,2026-02-06,14:24:37,14,0,1,1,1,141.221.224.222,0,2,0
29,2026-04-15,00:55:32,0,6,0,8,13,245.115.250.164,1,1,1
73,2026-03-22,16:25:55,16,3,1,2,1,6.98.2.36,1,1,0
46,2025-12-05,12:46:06,12,0,1,1,1,37.25.173.145,1,1,0
55,2026-01-18,10:54:36,10,3,1,2,2,52.12.173.48,1,2,0
69,2025-12-28,15:07:51,15,3,1,2,3,240.160.213.151,0,2,0
94,2026-03-09,15:49:21,15,1,1,2,4,180.100.159.129,0,1,0
8,2025-09-11,01:19:42,1,4,0,4,10,152.67.254.171,1,1,1
28,2025-11-22,01:33:17,1,2,0,5,20,214.8.116.180,0,2,1
34,2025-11-22,03:27:36,3,2,0,5,18,137.179.173.245,0,0,1
53,2025-11-26,03:11:11,3,6,1,10,7,118.96.9.184,0,1,1
80,2026-05-10,18:22:32,18,3,1,0,3,235.245.98.148,0,1,0
37,2025-12-05,22:02:11,22,0,1,9,18,8.93.80.105,1,0,1
87,2026-04-05,10:58:42,10,3,1,0,5,150.28.241.121,0,1,0
62,2025-12-26,13:37:02,13,0,1,0,2,221.106.233.226,1,0,0
77,2026-06-30,13:41:39,13,5,0,2,3,210.157.49.189,1,2,0
86,2026-03-22,18:24:46,18,3,1,0,3,114.18.22.49,2,1,0
43,2026-06-14,13:16:31,13,3,1,2,5,47.154.13.17,2,2,0
7,2026-05-27,13:54:37,13,6,1,0,3,226.26.237.181,2,1,0
60,2026-06-17,16:49:17,16,6,1,2,1,75.202.170.41,1,2,0
73,2026-04-29,08:24:17,8,6,1,0,5,236.253.35.138,2,0,0
52,2026-06-14,04:51:48,4,3,1,5,19,181.194.51.93,2,2,1
87,2026-02-15,12:44:22,12,3,1,2,5,60.56.246.15,0,1,0
40,2026-04-16,11:46:55,11,4,1,1,5,250.235.219.110,0,0,0
49,2026-05-04,17:37:35,17,1,1,1,4,89.205.207.57,1,0,0
85,2026-06-22,08:57:10,8,1,1,1,2,4.57.129.251,0,2,0
21,2026-04-10,12:47:32,12,0,1,2,1,161.245.64.66,0,1,0
13,2026-05-08,17:51:33,17,0,1,1,2,96.198.227.81,2,1,0
18,2026-02-08,08:44:59,8,3,1,1,3,6.94.171.198,2,2,0
38,2026-07-10,13:05:44,13,0,1,2,3,106.243.94.78,1,1,0
69,2025-09-22,01:30:52,1,1,0,8,19,57.158.148.131,0,2,1
16,2025-10-31,11:15:14,11,0,1,0,2,163.23.141.237,0,2,0
36,2025-12-10,12:48:49,12,6,1,1,5,18.226.254.69,2,2,0
78,2026-07-10,12:07:30,12,0,1,2,3,25.86.169.108,0,2,0
36,2025-11-12,20:34:40,20,6,1,0,2,222.142.135.93,1,1,0
9,2025-12-27,12:02:04,12,2,1,2,2,15.193.65.240,1,0,0
98,2026-07-22,22:24:18,22,6,0,3,13,160.244.59.215,1,2,1
84,2026-03-08,17:20:31,17,3,1,1,5,141.7.56.88,2,1,0
56,2025-09-03,22:50:47,22,6,0,5,18,215.220.35.123,1,1,1
39,2026-01-31,15:40:19,15,2,1,0,1,77.149.10.155,1,2,0
21,2025-12-20,16:15:04,16,2,1,0,5,9.166.170.214,0,2,0
97,2026-07-14,16:49:29,16,5,1,2,5,88.56.247.8,0,1,0
96,2025-10-29,16:23:45,16,6,1,2,3,228.44.67.116,0,2,0
87,2026-04-18,18:42:28,18,2,1,0,2,40.228.139.146,2,0,0
83,2026-01-25,15:19:32,15,3,1,1,2,177.53.236.247,0,1,0
9,2026-02-04,15:51:48,15,6,1,2,4,180.61.235.120,2,2,0
89,2026-03-16,18:11:11,18,1,1,1,1,36.145.90.191,2,2,0
80,2026-06-22,03:03:00,3,1,0,4,14,19.176.203.43,1,0,1
99,2026-03-02,09:56:57,9,1,1,1,3,214.135.76.74,0,1,0
83,2025-08-09,00:46:37,0,2,0,5,17,15.206.13.30,1,0,1
11,2026-06-11,08:38:52,8,4,1,1,5,243.120.75.27,0,1,0
72,2026-07-05,03:39:13,3,3,0,10,18,156.188.140.204,1,0,1
55,2025-12-17,14:43:21,14,6,1,1,1,238.27.193.140,1,0,0
94,2025-10-28,16:59:52,16,5,1,1,4,39.172.147.31,1,1,0
46,2025-09-17,12:30:39,12,6,1,2,5,92.105.194.243,1,1,0
40,2026-05-02,12:25:32,12,2,1,2,2,248.109.120.87,1,1,0
4,2026-05-19,16:03:59,16,5,1,2,5,207.211.194.31,1,1,0
87,2025-08-24,08:01:59,8,3,1,1,4,249.88.180.78,2,0,0
98,2026-06-23,03:40:19,3,5,0,5,17,252.248.21.40,2,2,1
32,2025-10-10,15:08:38,15,0,1,1,2,148.85.166.231,0,2,0
18,2026-07-05,09:28:42,9,3,1,0,4,53.143.51.238,2,2,0
87,2025-08-03,13:06:26,13,3,1,0,5,41.34.127.53,1,1,0
64,2026-06-22,17:24:46,17,1,1,0,2,2.14.32.49,0,1,0
70,2026-04-20,13:13:59,13,1,1,2,4,70.174.204.43,2,0,0
0,2026-06-07,16:31:09,16,3,1,2,3,101.210.216.91,2,2,0
82,2025-09-17,20:58:44,20,6,1,0,2,173.148.194.98,0,0,0
22,2026-01-11,18:30:12,18,3,1,1,2,21.12.176.104,0,0,0
58,2025-11-16,15:15:23,15,3,1,1,5,147.211.99.70,1,0,0
94,2026-04-29,13:41:55,13,6,1,2,4,220.131.229.110,1,2,0
91,2026-02-19,04:44:55,4,4,0,9,15,87.20.238.214,0,0,1
2,2026-01-11,03:04:12,3,3,1,9,6,140.210.120.27,2,2,1
11,2026-02-20,14:41:31,14,0,1,2,5,122.18.140.173,0,1,0
12,2026-05-11,18:48:19,18,1,1,1,3,45.48.170.73,1,1,0
87,2026-02-17,08:41:40,8,5,1,0,4,108.40.114.85,0,0,0
5,2026-01-07,14:09:07,14,6,1,1,4,250.56.142.34,0,0,0
6,2025-10-25,08:10:37,8,2,1,0,5,202.154.116.142,0,1,0
30,2026-01-07,16:50:56,16,6,1,2,2,32.187.109.77,0,1,0
87,2025-10-27,10:24:57,10,1,1,2,3,147.126.170.158,0,0,0
58,2025-12-27,10:40:18,10,2,1,1,4,96.254.19.14,1,1,0
18,2026-03-08,01:28:45,1,3,1,6,11,140.108.62.221,2,0,1
27,2025-12-17,08:16:29,8,6,1,0,5,95.95.17.103,2,0,0
16,2026-01-21,17:36:41,17,6,1,1,3,90.195.25.112,2,1,0
19,2025-08-28,10:18:37,10,4,1,0,1,122.165.106.195,2,1,0
25,2026-02-13,17:39:15,17,0,1,0,5,157.103.13.142,2,0,0
46,2025-10-20,01:00:23,1,1,0,6,12,128.54.169.129,2,0,1
46,2026-03-12,14:16:12,14,4,1,2,1,147.164.158.32,1,1,0
42,2026-05-30,22:29:33,22,2,0,8,6,128.147.208.246,2,0,1
47,2026-02-02,20:54:04,20,1,1,2,2,208.110.204.100,2,2,0
1,2026-04-18,03:45:28,3,2,1,3,10,147.243.222.121,0,1,1
97,2026-03-23,18:50:19,18,1,1,2,5,82.49.93.214,0,2,0
68,2026-05-03,09:05:44,9,3,1,1,2,221.128.138.213,1,2,0
99,2026-05-19,04:12:47,4,5,1,9,14,164.251.210.255,2,2,1
55,2026-06-30,14:31:31,14,5,1,2,3,165.175.80.212,0,0,0
54,2025-09-14,18:38:02,18,3,1,0,1,81.189.67.221,2,1,0
35,2025-08-25,18:12:01,18,1,1,2,4,227.122.111.229,2,2,0
93,2026-07-18,13:02:14,13,2,1,1,5,78.91.30.225,2,2,0
58,2026-02-28,11:15:21,11,2,1,2,3,158.169.99.144,1,1,0
26,2025-08-17,00:19:09,0,3,0,9,9,7.28.52.12,2,1,1
85,2025-10-14,16:08:05,16,5,1,1,3,34.217.220.226,2,0,0
45,2025-07-31,20:56:35,20,4,1,1,5,87.11.139.196,2,1,0
67,2026-01-19,03:27:51,3,1,0,10,9,69.254.70.200,2,0,1
9,2026-02-21,18:22:17,18,2,1,2,3,110.134.68.111,2,0,0
66,2025-10-03,14:46:19,14,0,1,2,5,127.194.24.70,2,0,0
86,2026-05-17,03:21:05,3,3,0,3,8,91.80.80.229,0,0,1
41,2025-08-26,16:35:10,16,5,1,0,5,163.129.155.42,0,1,0
76,2025-08-21,19:15:06,19,4,1,2,3,11.31.172.161,1,2,0
47,2026-05-06,14:06:00,14,6,1,1,1,201.172.135.64,2,1,0
54,2026-01-30,13:17:36,13,0,1,2,1,136.239.170.171,1,1,0
29,2025-08-21,09:03:38,9,4,1,0,1,183.179.91.51,1,0,0
94,2025-08-20,16:57:50,16,6,1,0,2,45.32.160.152,2,2,0
80,2026-03-30,20:46:15,20,1,1,0,4,175.182.233.73,1,1,0
78,2026-05-17,22:10:32,22,3,1,9,15,86.3.54.141,0,1,1
0,2026-01-01,01:52:21,1,4,1,3,18,174.55.100.4,1,0,1
56,2026-02-25,09:51:30,9,6,1,2,2,42.160.132.198,1,1,0
42,2026-03-15,23:12:19,23,3,1,6,20,67.216.124.216,1,0,1
56,2026-03-28,19:44:23,19,2,1,1,3,125.47.232.6,2,2,0
82,2026-05-07,17:58:41,17,4,1,0,5,165.97.231.46,2,0,0
1,2026-01-26,22:47:31,22,1,0,9,9,20.6.173.142,1,1,1
25,2026-02-19,10:39:00,10,4,1,2,1,144.148.132.115,1,1,0
87,2026-04-08,17:57:21,17,6,1,2,3,191.73.194.235,0,0,0
93,2025-10-28,03:22:42,3,5,0,3,10,109.51.139.177,0,1,1
34,2025-12-19,04:52:46,4,0,1,3,6,40.174.21.211,2,1,1
61,2025-12-08,18:27:39,18,1,1,1,5,176.250.124.208,1,1,0
71,2025-10-31,10:44:11,10,0,1,2,3,198.138.71.214,1,2,0
19,2026-07-03,02:02:33,2,0,0,8,20,143.241.123.215,1,0,1
88,2025-09-17,13:07:41,13,6,1,2,2,124.196.43.43,0,2,0
93,2025-11-25,19:21:07,19,5,1,2,4,35.118.131.32,0,0,0
23,2026-04-02,19:45:23,19,4,1,2,2,89.169.109.166,1,2,0
60,2025-10-01,12:01:14,12,6,1,2,4,122.135.54.179,2,2,0
42,2026-05-10,11:01:27,11,3,1,2,4,69.173.32.187,0,0,0
44,2026-01-27,10:31:04,10,5,1,1,4,237.31.11.75,1,2,0
67,2025-12-11,08:48:18,8,4,1,0,1,8.69.205.249,1,2,0
96,2026-06-23,17:11:03,17,5,1,0,1,35.28.134.9,2,0,0
26,2025-11-02,12:34:40,12,3,1,1,2,178.72.136.114,0,0,0
22,2026-01-24,19:40:34,19,2,1,0,3,248.21.99.57,0,1,0
91,2025-12-02,13:06:29,13,5,0,0,4,254.134.180.104,1,2,0
29,2025-08-13,17:28:14,17,6,1,2,5,170.17.136.7,0,0,0
82,2025-12-10,09:55:29,9,6,1,0,1,106.30.246.42,0,0,0
59,2025-08-08,10:43:21,10,0,1,0,2,155.123.170.72,0,0,0
74,2026-05-11,08:13:40,8,1,1,2,3,103.6.91.24,1,2,0
39,2025-10-03,09:48:40,9,0,1,0,4,223.60.35.78,0,2,0
54,2026-02-27,20:51:05,20,0,1,0,4,48.84.170.37,0,0,0
44,2025-11-20,23:28:18,23,4,1,5,9,148.26.16.10,0,1,1
54,2026-04-20,08:50:02,8,1,1,2,5,119.206.2.63,1,2,0
21,2025-08-08,15:30:13,15,0,1,2,3,139.28.170.123,2,0,0
27,2026-06-06,14:41:20,14,2,1,2,4,77.215.141.119,0,1,0
96,2026-06-26,10:34:15,10,0,1,1,4,88.169.34.62,1,0,0
99,2026-04-10,11:24:03,11,0,1,0,5,205.39.103.22,2,2,0
44,2026-05-11,12:34:30,12,1,1,1,4,188.241.183.138,2,1,0
93,2026-02-06,11:43:52,11,0,1,2,1,231.161.243.162,2,0,0
46,2026-04-01,18:45:39,18,6,1,0,2,93.178.147.166,2,2,0
74,2026-02-07,23:41:12,23,2,0,7,8,106.84.85.80,1,2,1
95,2026-01-30,02:16:15,2,0,0,5,17,143.180.14.72,1,0,1
48,2026-01-18,01:23:43,1,3,1,3,11,36.160.237.250,1,1,1
46,2026-03-21,04:21:31,4,2,0,3,10,216.151.62.38,1,0,1
26,2025-09-03,13:18:07,13,6,1,1,2,237.191.188.158,0,1,0
3,2026-06-16,12:55:29,12,5,1,0,2,38.219.172.45,0,1,0
42,2025-10-25,09:45:40,9,2,1,1,2,152.175.219.203,2,0,0
69,2026-01-18,13:06:43,13,3,1,1,5,140.240.46.106,0,0,0
61,2025-11-14,01:33:22,1,0,0,5,18,65.196.133.218,1,2,1
89,2026-04-12,20:38:43,20,3,1,2,4,152.142.32.247,1,2,0
32,2025-12-16,17:08:12,17,5,1,2,4,188.159.1.49,0,0,0
31,2026-03-19,10:51:49,10,4,1,0,5,252.7.193.249,2,0,0
58,2026-06-30,09:49:28,9,5,1,0,3,5.54.251.67,0,0,0
78,2025-09-21,08:15:07,8,3,0,2,4,73.141.105.162,2,1,0
28,2026-01-21,13:23:50,13,6,1,2,3,231.9.236.34,0,2,0
22,2026-05-18,08:25:11,8,1,1,1,4,202.91.240.55,1,0,0
89,2026-02-09,00:45:44,0,1,1,10,20,4.80.220.44,0,1,1
90,2026-06-30,15:45:04,15,5,1,2,4,184.208.196.161,1,1,0
19,2026-02-15,15:16:09,15,3,1,0,3,170.33.107.36,0,2,0
25,2026-01-05,10:59:43,10,1,1,1,3,102.242.84.57,1,2,0
64,2025-10-08,03:06:50,3,6,0,9,6,128.56.204.223,2,1,1
80,2026-03-17,10:53:07,10,5,0,2,2,173.201.54.13,2,2,0
58,2025-09-05,17:25:43,17,0,1,0,3,191.9.207.232,0,2,0
88,2025-10-03,12:41:18,12,0,1,0,1,167.5.123.88,2,2,0
33,2025-08-08,15:18:36,15,0,1,2,5,167.48.224.123,1,1,0
36,2026-01-14,03:46:13,3,6,1,9,14,151.100.231.18,2,0,1
72,2026-05-01,14:48:40,14,0,1,1,2,84.44.194.15,1,0,0
82,2026-02-03,16:18:58,16,5,1,1,2,167.11.185.192,2,1,0
6,2026-05-21,15:03:41,15,4,0,1,3,120.224.85.93,0,1,0
84,2025-10-23,00:25:20,0,4,0,10,10,55.96.130.208,0,0,1
53,2025-11-28,11:39:14,11,0,1,2,2,109.36.226.64,1,2,0
82,2025-08-11,01:03:33,1,1,0,10,11,102.239.85.47,2,2,1
69,2026-04-04,09:53:57,9,2,1,2,1,126.24.162.5,1,0,0
54,2025-08-01,08:03:13,8,0,1,0,4,210.118.126.210,0,0,0
61,2025-10-11,16:36:58,16,2,1,0,1,160.205.71.190,0,2,0
82,2025-09-04,14:11:35,14,4,1,2,4,249.219.250.247,1,1,0
24,2025-09-08,02:07:44,2,1,1,4,9,135.57.137.202,2,2,1
10,2025-11-25,13:41:48,13,5,1,1,5,128.36.158.11,1,0,0
63,2025-12-01,04:01:02,4,1,0,8,6,231.138.8.56,0,2,1
52,2025-12-21,03:55:57,3,3,0,7,12,80.148.116.59,1,0,1
79,2025-12-20,19:27:18,19,2,1,1,4,181.43.235.171,2,2,0
40,2026-04-19,19:30:09,19,3,1,1,2,33.127.209.175,1,2,0
59,2026-06-08,08:29:20,8,1,1,0,3,22.133.236.252,0,1,0
34,2026-07-01,13:02:24,13,6,1,0,3,71.175.235.240,0,0,0
16,2026-01-27,12:34:10,12,5,1,1,3,102.111.75.31,0,1,0
25,2026-02-06,15:37:37,15,0,1,0,3,253.159.62.21,2,0,0
84,2025-12-14,15:32:37,15,3,1,1,3,240.181.196.129,2,1,0
49,2026-02-22,14:14:40,14,3,1,1,4,109.159.144.125,1,2,0
56,2026-04-06,10:39:20,10,1,1,2,5,251.195.91.46,0,1,0
34,2026-01-28,14:12:17,14,6,1,0,5,100.88.22.195,2,1,0
66,2026-03-15,13:48:27,13,3,0,2,2,199.28.60.203,1,0,0
37,2026-04-30,13:36:54,13,4,1,2,2,11.176.250.81,2,1,0
7,2025-10-03,14:17:30,14,0,1,2,3,91.245.225.98,1,2,0
4,2025-10-10,11:18:30,11,0,1,1,4,69.86.125.247,2,1,0
48,2026-05-13,00:53:50,0,6,0,10,12,15.165.181.177,2,0,1
43,2026-05-03,17:51:07,17,3,1,2,2,52.172.170.242,2,0,0
71,2025-08-27,08:37:24,8,6,1,0,1,17.4.130.156,0,2,0
52,2026-06-17,19:02:17,19,6,1,2,2,211.183.152.77,1,1,0
11,2025-11-16,14:43:46,14,3,1,2,4,9.93.24.3,2,1,0
86,2025-11-28,14:59:07,14,0,1,1,2,127.255.184.172,1,1,0
86,2026-04-08,15:27:29,15,6,1,2,5,16.79.196.201,0,2,0
30,2025-10-29,03:58:11,3,6,0,9,19,241.21.236.90,2,1,1
28,2025-08-10,04:42:05,4,3,0,10,13,228.226.240.250,1,1,1
