Username,Login_Hour,Day_Of_Week,Login_Status,Failed_Attempts,Login_Frequency,IP_Address,Device_Type,Browser,Label,Month,Day,Is_Weekend,Time_Period,High_Failed_Attempts
8,1,2,1,5,13,77.234.210.227,1,1,1,5,9,1,3,1
38,18,6,1,2,1,40.176.163.13,2,1,0,11,12,0,1,0
33,10,5,1,0,5,83.252.21.150,2,2,0,11,4,0,2,0
9,11,5,1,2,2,232.194.90.116,1,0,0,5,26,0,2,0
50,8,0,1,0,1,32.171.239.39,0,0,0,7,17,0,2,0
41,14,3,0,1,4,73.246.133.77,0,0,0,11,16,1,0,0
92,16,2,1,0,3,29.63.218.127,1,2,0,8,30,1,0,0
36,22,3,1,6,9,23.120.160.240,2,0,1,8,24,1,3,1
36,9,2,1,2,3,19.87.183.158,2,1,0,2,28,1,2,0
37,9,1,1,1,5,11.145.51.128,1,1,0,9,8,0,2,0
61,17,4,1,0,4,223.33.56.120,1,2,0,4,23,0,1,0
39,17,4,1,2,2,131.211.158.52,1,0,0,11,20,0,1,0
71,19,3,1,2,1,57.80.21.217,1,1,0,9,28,1,1,0
46,12,2,1,2,3,136.86.239.105,1,1,0,10,4,1,0,0
14,18,3,1,0,2,3.12.188.101,2,2,0,1,11,1,1,0
33,10,2,1,2,3,182.157.234.203,2,0,0,6,27,1,2,0
31,20,6,1,1,5,31.207.174.127,1,0,0,10,8,0,1,0
51,22,1,0,5,10,217.228.9.104,2,0,1,4,20,0,3,1
81,18,0,1,1,5,244.66.194.197,0,1,0,4,3,0,1,0
33,12,5,1,2,2,170.29.60.58,2,0,0,9,16,0,0,0
32,11,4,1,1,4,142.72.70.27,1,1,0,5,21,0,2,0
83,19,4,1,2,3,44.98.105.26,2,1,0,7,16,0,1,0
18,22,5,0,4,7,221.2.91.151,0,1,1,6,9,0,3,1
59,13,3,0,1,4,212.124.71.49,1,1,0,9,14,1,0,0
55,19,3,1,0,4,155.201.230.147,2,1,0,12,21,1,1,0
31,22,3,1,5,15,215.31.207.163,2,1,1,7,5,1,3,1
31,19,3,1,2,2,138.199.80.88,1,0,0,7,12,1,1,0
29,19,5,1,0,3,46.175.190.215,0,1,0,9,16,0,1,0
27,14,0,1,1,1,141.221.224.222,0,2,0,2,6,0,0,0
29,0,6,0,8,13,245.115.250.164,1,1,1,4,15,0,3,1
73,16,3,1,2,1,6.98.2.36,1,1,0,3,22,1,0,0
46,12,0,1,1,1,37.25.173.145,1,1,0,12,5,0,0,0
55,10,3,1,2,2,52.12.173.48,1,2,0,1,18,1,2,0
69,15,3,1,2,3,240.160.213.151,0,2,0,12,28,1,0,0
94,15,1,1,2,4,180.100.159.129,0,1,0,3,9,0,0,0
8,1,4,0,4,10,152.67.254.171,1,1,1,9,11,0,3,1
28,1,2,0,5,20,214.8.116.180,0,2,1,11,22,1,3,1
34,3,2,0,5,18,137.179.173.245,0,0,1,11,22,1,3,1
53,3,6,1,10,7,118.96.9.184,0,1,1,11,26,0,3,1
80,18,3,1,0,3,235.245.98.148,0,1,0,5,10,1,1,0
37,22,0,1,9,18,8.93.80.105,1,0,1,12,5,0,3,1
87,10,3,1,0,5,150.28.241.121,0,1,0,4,5,1,2,0
62,13,0,1,0,2,221.106.233.226,1,0,0,12,26,0,0,0
77,13,5,0,2,3,210.157.49.189,1,2,0,6,30,0,0,0
86,18,3,1,0,3,114.18.22.49,2,1,0,3,22,1,1,0
43,13,3,1,2,5,47.154.13.17,2,2,0,6,14,1,0,0
7,13,6,1,0,3,226.26.237.181,2,1,0,5,27,0,0,0
60,16,6,1,2,1,75.202.170.41,1,2,0,6,17,0,0,0
73,8,6,1,0,5,236.253.35.138,2,0,0,4,29,0,2,0
52,4,3,1,5,19,181.194.51.93,2,2,1,6,14,1,3,1
87,12,3,1,2,5,60.56.246.15,0,1,0,2,15,1,0,0
40,11,4,1,1,5,250.235.219.110,0,0,0,4,16,0,2,0
49,17,1,1,1,4,89.205.207.57,1,0,0,5,4,0,1,0
85,8,1,1,1,2,4.57.129.251,0,2,0,6,22,0,2,0
21,12,0,1,2,1,161.245.64.66,0,1,0,4,10,0,0,0
13,17,0,1,1,2,96.198.227.81,2,1,0,5,8,0,1,0
18,8,3,1,1,3,6.94.171.198,2,2,0,2,8,1,2,0
38,13,0,1,2,3,106.243.94.78,1,1,0,7,10,0,0,0
69,1,1,0,8,19,57.158.148.131,0,2,1,9,22,0,3,1
16,11,0,1,0,2,163.23.141.237,0,2,0,10,31,0,2,0
36,12,6,1,1,5,18.226.254.69,2,2,0,12,10,0,0,0
78,12,0,1,2,3,25.86.169.108,0,2,0,7,10,0,0,0
36,20,6,1,0,2,222.142.135.93,1,1,0,11,12,0,1,0
9,12,2,1,2,2,15.193.65.240,1,0,0,12,27,1,0,0
98,22,6,0,3,13,160.244.59.215,1,2,1,7,22,0,3,1
84,17,3,1,1,5,141.7.56.88,2,1,0,3,8,1,1,0
56,22,6,0,5,18,215.220.35.123,1,1,1,9,3,0,3,1
39,15,2,1,0,1,77.149.10.155,1,2,0,1,31,1,0,0
21,16,2,1,0,5,9.166.170.214,0,2,0,12,20,1,0,0
97,16,5,1,2,5,88.56.247.8,0,1,0,7,14,0,0,0
96,16,6,1,2,3,228.44.67.116,0,2,0,10,29,0,0,0
87,18,2,1,0,2,40.228.139.146,2,0,0,4,18,1,1,0
83,15,3,1,1,2,177.53.236.247,0,1,0,1,25,1,0,0
9,15,6,1,2,4,180.61.235.120,2,2,0,2,4,0,0,0
89,18,1,1,1,1,36.145.90.191,2,2,0,3,16,0,1,0
80,3,1,0,4,14,19.176.203.43,1,0,1,6,22,0,3,1
99,9,1,1,1,3,214.135.76.74,0,1,0,3,2,0,2,0
83,0,2,0,5,17,15.206.13.30,1,0,1,8,9,1,3,1
11,8,4,1,1,5,243.120.75.27,0,1,0,6,11,0,2,0
72,3,3,0,10,18,156.188.140.204,1,0,1,7,5,1,3,1
55,14,6,1,1,1,238.27.193.140,1,0,0,12,17,0,0,0
94,16,5,1,1,4,39.172.147.31,1,1,0,10,28,0,0,0
46,12,6,1,2,5,92.105.194.243,1,1,0,9,17,0,0,0
40,12,2,1,2,2,248.109.120.87,1,1,0,5,2,1,0,0
4,16,5,1,2,5,207.211.194.31,1,1,0,5,19,0,0,0
87,8,3,1,1,4,249.88.180.78,2,0,0,8,24,1,2,0
98,3,5,0,5,17,252.248.21.40,2,2,1,6,23,0,3,1
32,15,0,1,1,2,148.85.166.231,0,2,0,10,10,0,0,0
18,9,3,1,0,4,53.143.51.238,2,2,0,7,5,1,2,0
87,13,3,1,0,5,41.34.127.53,1,1,0,8,3,1,0,0
64,17,1,1,0,2,2.14.32.49,0,1,0,6,22,0,1,0
70,13,1,1,2,4,70.174.204.43,2,0,0,4,20,0,0,0
0,16,3,1,2,3,101.210.216.91,2,2,0,6,7,1,0,0
82,20,6,1,0,2,173.148.194.98,0,0,0,9,17,0,1,0
22,18,3,1,1,2,21.12.176.104,0,0,0,1,11,1,1,0
58,15,3,1,1,5,147.211.99.70,1,0,0,11,16,1,0,0
94,13,6,1,2,4,220.131.229.110,1,2,0,4,29,0,0,0
91,4,4,0,9,15,87.20.238.214,0,0,1,2,19,0,3,1
2,3,3,1,9,6,140.210.120.27,2,2,1,1,11,1,3,1
11,14,0,1,2,5,122.18.140.173,0,1,0,2,20,0,0,0
12,18,1,1,1,3,45.48.170.73,1,1,0,5,11,0,1,0
87,8,5,1,0,4,108.40.114.85,0,0,0,2,17,0,2,0
5,14,6,1,1,4,250.56.142.34,0,0,0,1,7,0,0,0
6,8,2,1,0,5,202.154.116.142,0,1,0,10,25,1,2,0
30,16,6,1,2,2,32.187.109.77,0,1,0,1,7,0,0,0
87,10,1,1,2,3,147.126.170.158,0,0,0,10,27,0,2,0
58,10,2,1,1,4,96.254.19.14,1,1,0,12,27,1,2,0
18,1,3,1,6,11,140.108.62.221,2,0,1,3,8,1,3,1
27,8,6,1,0,5,95.95.17.103,2,0,0,12,17,0,2,0
16,17,6,1,1,3,90.195.25.112,2,1,0,1,21,0,1,0
19,10,4,1,0,1,122.165.106.195,2,1,0,8,28,0,2,0
25,17,0,1,0,5,157.103.13.142,2,0,0,2,13,0,1,0
46,1,1,0,6,12,128.54.169.129,2,0,1,10,20,0,3,1
46,14,4,1,2,1,147.164.158.32,1,1,0,3,12,0,0,0
42,22,2,0,8,6,128.147.208.246,2,0,1,5,30,1,3,1
47,20,1,1,2,2,208.110.204.100,2,2,0,2,2,0,1,0
1,3,2,1,3,10,147.243.222.121,0,1,1,4,18,1,3,1
97,18,1,1,2,5,82.49.93.214,0,2,0,3,23,0,1,0
68,9,3,1,1,2,221.128.138.213,1,2,0,5,3,1,2,0
99,4,5,1,9,14,164.251.210.255,2,2,1,5,19,0,3,1
55,14,5,1,2,3,165.175.80.212,0,0,0,6,30,0,0,0
54,18,3,1,0,1,81.189.67.221,2,1,0,9,14,1,1,0
35,18,1,1,2,4,227.122.111.229,2,2,0,8,25,0,1,0
93,13,2,1,1,5,78.91.30.225,2,2,0,7,18,1,0,0
58,11,2,1,2,3,158.169.99.144,1,1,0,2,28,1,2,0
26,0,3,0,9,9,7.28.52.12,2,1,1,8,17,1,3,1
85,16,5,1,1,3,34.217.220.226,2,0,0,10,14,0,0,0
45,20,4,1,1,5,87.11.139.196,2,1,0,7,31,0,1,0
67,3,1,0,10,9,69.254.70.200,2,0,1,1,19,0,3,1
9,18,2,1,2,3,110.134.68.111,2,0,0,2,21,1,1,0
66,14,0,1,2,5,127.194.24.70,2,0,0,10,3,0,0,0
86,3,3,0,3,8,91.80.80.229,0,0,1,5,17,1,3,1
41,16,5,1,0,5,163.129.155.42,0,1,0,8,26,0,0,0
76,19,4,1,2,3,11.31.172.161,1,2,0,8,21,0,1,0
47,14,6,1,1,1,201.172.135.64,2,1,0,5,6,0,0,0
54,13,0,1,2,1,136.239.170.171,1,1,0,1,30,0,0,0
29,9,4,1,0,1,183.179.91.51,1,0,0,8,21,0,2,0
94,16,6,1,0,2,45.32.160.152,2,2,0,8,20,0,0,0
80,20,1,1,0,4,175.182.233.73,1,1,0,3,30,0,1,0
78,22,3,1,9,15,86.3.54.141,0,1,1,5,17,1,3,1
0,1,4,1,3,18,174.55.100.4,1,0,1,1,1,0,3,1
56,9,6,1,2,2,42.160.132.198,1,1,0,2,25,0,2,0
42,23,3,1,6,20,67.216.124.216,1,0,1,3,15,1,3,1
56,19,2,1,1,3,125.47.232.6,2,2,0,3,28,1,1,0
82,17,4,1,0,5,165.97.231.46,2,0,0,5,7,0,1,0
1,22,1,0,9,9,20.6.173.142,1,1,1,1,26,0,3,1
25,10,4,1,2,1,144.148.132.115,1,1,0,2,19,0,2,0
87,17,6,1,2,3,191.73.194.235,0,0,0,4,8,0,1,0
93,3,5,0,3,10,109.51.139.177,0,1,1,10,28,0,3,1
34,4,0,1,3,6,40.174.21.211,2,1,1,12,19,0,3,1
61,18,1,1,1,5,176.250.124.208,1,1,0,12,8,0,1,0
71,10,0,1,2,3,198.138.71.214,1,2,0,10,31,0,2,0
19,2,0,0,8,20,143.241.123.215,1,0,1,7,3,0,3,1
88,13,6,1,2,2,124.196.43.43,0,2,0,9,17,0,0,0
93,19,5,1,2,4,35.118.131.32,0,0,0,11,25,0,1,0
23,19,4,1,2,2,89.169.109.166,1,2,0,4,2,0,1,0
60,12,6,1,2,4,122.135.54.179,2,2,0,10,1,0,0,0
42,11,3,1,2,4,69.173.32.187,0,0,0,5,10,1,2,0
44,10,5,1,1,4,237.31.11.75,1,2,0,1,27,0,2,0
67,8,4,1,0,1,8.69.205.249,1,2,0,12,11,0,2,0
96,17,5,1,0,1,35.28.134.9,2,0,0,6,23,0,1,0
26,12,3,1,1,2,178.72.136.114,0,0,0,11,2,1,0,0
22,19,2,1,0,3,248.21.99.57,0,1,0,1,24,1,1,0
91,13,5,0,0,4,254.134.180.104,1,2,0,12,2,0,0,0
29,17,6,1,2,5,170.17.136.7,0,0,0,8,13,0,1,0
82,9,6,1,0,1,106.30.246.42,0,0,0,12,10,0,2,0
59,10,0,1,0,2,155.123.170.72,0,0,0,8,8,0,2,0
74,8,1,1,2,3,103.6.91.24,1,2,0,5,11,0,2,0
39,9,0,1,0,4,223.60.35.78,0,2,0,10,3,0,2,0
54,20,0,1,0,4,48.84.170.37,0,0,0,2,27,0,1,0
44,23,4,1,5,9,148.26.16.10,0,1,1,11,20,0,3,1
54,8,1,1,2,5,119.206.2.63,1,2,0,4,20,0,2,0
21,15,0,1,2,3,139.28.170.123,2,0,0,8,8,0,0,0
27,14,2,1,2,4,77.215.141.119,0,1,0,6,6,1,0,0
96,10,0,1,1,4,88.169.34.62,1,0,0,6,26,0,2,0
99,11,0,1,0,5,205.39.103.22,2,2,0,4,10,0,2,0
44,12,1,1,1,4,188.241.183.138,2,1,0,5,11,0,0,0
93,11,0,1,2,1,231.161.243.162,2,0,0,2,6,0,2,0
46,18,6,1,0,2,93.178.147.166,2,2,0,4,1,0,1,0
74,23,2,0,7,8,106.84.85.80,1,2,1,2,7,1,3,1
95,2,0,0,5,17,143.180.14.72,1,0,1,1,30,0,3,1
48,1,3,1,3,11,36.160.237.250,1,1,1,1,18,1,3,1
46,4,2,0,3,10,216.151.62.38,1,0,1,3,21,1,3,1
26,13,6,1,1,2,237.191.188.158,0,1,0,9,3,0,0,0
3,12,5,1,0,2,38.219.172.45,0,1,0,6,16,0,0,0
42,9,2,1,1,2,152.175.219.203,2,0,0,10,25,1,2,0
69,13,3,1,1,5,140.240.46.106,0,0,0,1,18,1,0,0
61,1,0,0,5,18,65.196.133.218,1,2,1,11,14,0,3,1
89,20,3,1,2,4,152.142.32.247,1,2,0,4,12,1,1,0
32,17,5,1,2,4,188.159.1.49,0,0,0,12,16,0,1,0
31,10,4,1,0,5,252.7.193.249,2,0,0,3,19,0,2,0
58,9,5,1,0,3,5.54.251.67,0,0,0,6,30,0,2,0
78,8,3,0,2,4,73.141.105.162,2,1,0,9,21,1,2,0
28,13,6,1,2,3,231.9.236.34,0,2,0,1,21,0,0,0
22,8,1,1,1,4,202.91.240.55,1,0,0,5,18,0,2,0
89,0,1,1,10,20,4.80.220.44,0,1,1,2,9,0,3,1
90,15,5,1,2,4,184.208.196.161,1,1,0,6,30,0,0,0
19,15,3,1,0,3,170.33.107.36,0,2,0,2,15,1,0,0
25,10,1,1,1,3,102.242.84.57,1,2,0,1,5,0,2,0
64,3,6,0,9,6,128.56.204.223,2,1,1,10,8,0,3,1
80,10,5,0,2,2,173.201.54.13,2,2,0,3,17,0,2,0
58,17,0,1,0,3,191.9.207.232,0,2,0,9,5,0,1,0
88,12,0,1,0,1,167.5.123.88,2,2,0,10,3,0,0,0
33,15,0,1,2,5,167.48.224.123,1,1,0,8,8,0,0,0
36,3,6,1,9,14,151.100.231.18,2,0,1,1,14,0,3,1
72,14,0,1,1,2,84.44.194.15,1,0,0,5,1,0,0,0
82,16,5,1,1,2,167.11.185.192,2,1,0,2,3,0,0,0
6,15,4,0,1,3,120.224.85.93,0,1,0,5,21,0,0,0
84,0,4,0,10,10,55.96.130.208,0,0,1,10,23,0,3,1
53,11,0,1,2,2,109.36.226.64,1,2,0,11,28,0,2,0
82,1,1,0,10,11,102.239.85.47,2,2,1,8,11,0,3,1
69,9,2,1,2,1,126.24.162.5,1,0,0,4,4,1,2,0
54,8,0,1,0,4,210.118.126.210,0,0,0,8,1,0,2,0
61,16,2,1,0,1,160.205.71.190,0,2,0,10,11,1,0,0
82,14,4,1,2,4,249.219.250.247,1,1,0,9,4,0,0,0
24,2,1,1,4,9,135.57.137.202,2,2,1,9,8,0,3,1
10,13,5,1,1,5,128.36.158.11,1,0,0,11,25,0,0,0
63,4,1,0,8,6,231.138.8.56,0,2,1,12,1,0,3,1
52,3,3,0,7,12,80.148.116.59,1,0,1,12,21,1,3,1
79,19,2,1,1,4,181.43.235.171,2,2,0,12,20,1,1,0
40,19,3,1,1,2,33.127.209.175,1,2,0,4,19,1,1,0
59,8,1,1,0,3,22.133.236.252,0,1,0,6,8,0,2,0
34,13,6,1,0,3,71.175.235.240,0,0,0,7,1,0,0,0
16,12,5,1,1,3,102.111.75.31,0,1,0,1,27,0,0,0
25,15,0,1,0,3,253.159.62.21,2,0,0,2,6,0,0,0
84,15,3,1,1,3,240.181.196.129,2,1,0,12,14,1,0,0
49,14,3,1,1,4,109.159.144.125,1,2,0,2,22,1,0,0
56,10,1,1,2,5,251.195.91.46,0,1,0,4,6,0,2,0
34,14,6,1,0,5,100.88.22.195,2,1,0,1,28,0,0,0
66,13,3,0,2,2,199.28.60.203,1,0,0,3,15,1,0,0
37,13,4,1,2,2,11.176.250.81,2,1,0,4,30,0,0,0
7,14,0,1,2,3,91.245.225.98,1,2,0,10,3,0,0,0
4,11,0,1,1,4,69.86.125.247,2,1,0,10,10,0,2,0
48,0,6,0,10,12,15.165.181.177,2,0,1,5,13,0,3,1
43,17,3,1,2,2,52.172.170.242,2,0,0,5,3,1,1,0
71,8,6,1,0,1,17.4.130.156,0,2,0,8,27,0,2,0
52,19,6,1,2,2,211.183.152.77,1,1,0,6,17,0,1,0
11,14,3,1,2,4,9.93.24.3,2,1,0,11,16,1,0,0
86,14,0,1,1,2,127.255.184.172,1,1,0,11,28,0,0,0
86,15,6,1,2,5,16.79.196.201,0,2,0,4,8,0,0,0
30,3,6,0,9,19,241.21.236.90,2,1,1,10,29,0,3,1
28,4,3,0,10,13,228.226.240.250,1,1,1,8,10,1,3,1
82,8,4,1,0,5,39.107.9.130,1,2,0,5,7,0,2,0
3,3,6,1,8,10,95.5.222.32,1,0,1,5,27,0,3,1
35,10,5,1,0,1,207.133.155.117,2,0,0,10,21,0,2,0
47,20,5,1,0,1,210.104.141.233,0,1,0,4,14,0,1,0
41,9,0,1,2,4,187.250.249.78,0,2,0,8,8,0,2,0
10,1,1,0,3,8,62.172.125.119,0,2,1,1,12,0,3,1
55,9,6,1,1,5,255.190.67.217,1,0,0,3,4,0,2,0
64,20,6,1,2,3,163.241.15.8,1,0,0,10,1,0,1,0
22,15,3,1,1,4,84.128.92.144,1,0,0,7,27,1,0,0
99,11,3,1,1,2,207.157.134.190,1,1,0,1,25,1,2,0
30,14,1,1,0,2,127.102.184.75,0,0,0,6,15,0,0,0
60,1,6,0,6,15,143.230.106.125,1,0,1,4,29,0,3,1
0,11,1,0,1,1,58.215.161.163,1,0,0,12,8,0,2,0
95,9,0,1,0,1,142.177.200.36,1,2,0,11,21,0,2,0
18,13,2,1,0,1,157.40.138.36,1,0,0,4,25,1,0,0
63,19,4,1,0,4,235.113.8.77,2,2,0,9,11,0,1,0
34,16,0,1,2,4,238.105.187.34,1,0,0,5,29,0,0,0
99,14,5,1,2,4,29.30.121.1,1,2,0,7,29,0,0,0
51,19,5,1,2,3,91.208.173.226,0,2,0,3,3,0,1,0
53,1,6,0,6,14,1.180.140.84,2,2,1,12,31,0,3,1
84,19,2,1,2,2,248.181.239.136,1,0,0,2,7,1,1,0
35,11,3,1,0,1,118.30.229.8,2,0,0,4,26,1,2,0
2,3,1,1,10,16,235.156.213.37,2,2,1,3,2,0,3,1
78,14,0,1,0,1,129.231.190.170,0,2,0,3,6,0,0,0
98,16,4,1,0,3,20.91.25.103,0,1,0,1,29,0,0,0
76,19,2,1,0,1,99.130.26.57,0,2,0,5,16,1,1,0
12,13,2,1,2,4,210.161.58.195,0,0,0,10,11,1,0,0
9,10,0,1,1,2,39.194.69.131,2,0,0,12,26,0,2,0
24,9,4,1,0,3,75.132.88.147,0,0,0,2,26,0,2,0
49,18,3,1,1,3,222.236.54.170,0,0,0,1,11,1,1,0
61,23,4,0,9,13,156.111.202.196,0,0,1,2,26,0,3,1
33,13,4,1,0,3,229.255.235.184,2,1,0,12,11,0,0,0
48,17,2,1,0,1,189.151.178.43,0,0,0,6,13,1,1,0
86,15,2,0,0,3,162.229.139.206,2,1,0,9,6,1,0,0
1,12,5,1,0,3,111.255.100.251,1,1,0,2,24,0,0,0
96,16,5,1,2,5,142.246.92.14,1,0,0,4,28,0,0,0
19,20,2,1,1,4,176.95.245.53,0,2,0,4,4,1,1,0
12,18,3,1,2,3,58.169.218.167,2,0,0,11,2,1,1,0
35,9,0,1,0,5,11.161.142.174,2,0,0,2,20,0,2,0
2,18,6,1,0,3,233.191.17.171,0,1,0,5,6,0,1,0
33,17,0,1,0,4,21.9.42.209,1,0,0,6,5,0,1,0
56,4,3,0,4,12,198.152.197.74,1,1,1,6,7,1,3,1
23,12,6,1,0,1,34.94.52.58,0,2,0,6,10,0,0,0
34,14,6,1,1,4,153.16.121.106,1,0,0,7,1,0,0,0
21,23,1,0,8,20,34.172.177.189,0,1,1,12,8,0,3,1
28,19,2,1,1,3,117.86.107.1,0,0,0,11,22,1,1,0
57,1,3,1,10,14,198.192.247.198,0,1,1,3,15,1,3,1
26,20,1,1,0,2,149.71.36.71,0,1,0,1,26,0,1,0
71,22,4,0,10,14,89.103.215.88,0,1,1,3,19,0,3,1
99,11,0,1,0,2,130.92.225.207,2,1,0,12,5,0,2,0
55,20,5,1,0,5,36.106.18.13,1,0,0,9,9,0,1,0
79,13,4,1,1,4,255.223.42.227,0,2,0,7,16,0,0,0
95,15,3,1,1,4,242.95.140.81,0,0,0,3,29,1,0,0
98,18,6,0,2,2,108.128.174.125,2,1,0,3,25,0,1,0
52,15,2,1,0,1,218.125.6.19,1,2,0,11,8,1,0,0
37,3,1,0,6,7,55.75.134.162,1,2,1,4,6,0,3,1
54,10,3,1,1,1,6.205.137.131,0,2,0,11,9,1,2,0
22,12,3,1,1,1,166.61.128.46,0,2,0,6,28,1,0,0
97,9,1,1,1,4,225.144.195.24,1,1,0,4,27,0,2,0
5,13,2,1,1,5,39.193.174.74,2,1,0,10,25,1,0,0
96,18,3,1,1,2,155.209.47.226,0,1,0,8,10,1,1,0
71,13,0,1,1,3,117.71.93.120,2,2,0,3,27,0,0,0
78,12,3,1,2,3,76.205.111.166,2,2,0,6,14,1,0,0
83,17,6,1,0,5,14.91.157.46,2,1,0,11,19,0,1,0
51,8,2,1,2,5,177.93.222.150,0,1,0,10,18,1,2,0
50,15,5,0,2,2,228.234.128.168,1,2,0,7,14,0,0,0
20,10,0,1,2,3,104.81.71.143,0,1,0,9,12,0,2,0
62,15,0,1,2,2,248.51.181.223,1,2,0,11,21,0,0,0
14,19,3,1,1,1,238.185.204.40,1,2,0,8,3,1,1,0
15,12,2,1,0,4,225.6.179.132,2,1,0,3,21,1,0,0
18,4,4,0,4,8,198.9.185.254,0,2,1,5,21,0,3,1
0,11,0,1,1,2,65.11.234.5,1,2,0,4,24,0,2,0
48,14,5,1,2,5,161.236.189.31,2,1,0,2,3,0,0,0
68,8,5,0,2,5,59.45.134.14,1,1,0,7,7,0,2,0
97,8,2,1,0,3,64.227.86.78,0,2,0,11,15,1,2,0
29,19,6,1,0,3,219.113.214.179,2,2,0,10,1,0,1,0
38,11,3,1,2,3,65.101.152.145,0,1,0,8,17,1,2,0
5,9,4,1,0,4,245.165.133.134,0,0,0,5,14,0,2,0
27,13,1,1,0,2,4.21.151.102,0,0,0,12,8,0,0,0
43,15,5,1,1,3,94.14.77.59,0,1,0,12,2,0,0,0
7,9,2,0,1,4,10.155.102.128,0,2,0,12,6,1,2,0
91,19,1,1,2,2,222.29.238.165,2,1,0,12,22,0,1,0
60,18,4,0,0,1,132.87.89.207,0,1,0,5,7,0,1,0
79,20,1,1,1,2,108.235.248.246,1,0,0,12,29,0,1,0
79,19,6,1,1,3,170.178.111.83,2,0,0,2,11,0,1,0
44,4,4,0,4,8,199.120.220.236,2,1,1,8,21,0,3,1
6,11,1,1,2,1,241.66.87.139,2,2,0,12,22,0,2,0
17,3,4,1,9,13,35.238.96.33,2,0,1,6,4,0,3,1
83,13,3,1,1,2,160.126.132.189,2,2,0,1,25,1,0,0
45,14,6,1,1,3,72.84.235.167,2,0,0,2,11,0,0,0
37,8,3,1,2,2,68.143.74.221,0,0,0,10,5,1,2,0
69,17,1,1,0,3,193.14.157.195,0,1,0,4,6,0,1,0
12,18,6,1,0,4,11.150.133.205,1,2,0,11,26,0,1,0
73,14,6,1,1,3,32.89.117.114,1,2,0,12,17,0,0,0
97,8,2,1,0,3,9.241.82.98,0,0,0,12,20,1,2,0
75,15,0,0,0,2,251.169.120.80,2,1,0,8,15,0,0,0
92,9,2,1,0,2,169.135.205.168,2,2,0,6,13,1,2,0
38,9,0,1,2,1,149.146.206.213,0,2,0,8,29,0,2,0
78,14,1,0,1,2,225.60.14.45,1,0,0,7,20,0,0,0
29,19,5,1,2,1,143.241.124.64,2,1,0,8,19,0,1,0
93,2,0,1,4,8,124.184.121.180,2,0,1,8,8,0,3,1
25,13,2,1,1,4,136.190.146.65,0,1,0,4,4,1,0,0
85,1,1,1,7,8,117.163.32.166,0,0,1,9,22,0,3,1
60,13,6,1,0,2,236.232.127.169,2,2,0,2,11,0,0,0
38,2,3,1,10,12,81.117.48.32,2,0,1,4,26,1,3,1
4,14,4,1,1,3,177.75.59.230,2,2,0,2,19,0,0,0
60,17,5,1,1,3,196.234.106.210,2,0,0,10,21,0,1,0
98,23,5,1,10,10,54.121.151.68,1,1,1,2,3,0,3,1
97,11,2,1,0,2,86.94.215.204,2,2,0,8,16,1,2,0
15,19,0,1,1,1,246.172.31.146,2,0,0,5,22,0,1,0
41,3,5,1,8,18,182.100.13.242,0,2,1,10,21,0,3,1
85,13,5,1,0,1,187.18.177.4,1,1,0,5,12,0,0,0
3,0,6,0,5,16,67.167.213.164,1,2,1,3,18,0,3,1
6,11,6,1,0,2,236.247.197.4,2,1,0,4,1,0,2,0
71,8,2,1,2,3,218.170.191.139,2,1,0,9,27,1,2,0
57,18,1,0,1,4,91.68.116.231,0,2,0,8,25,0,1,0
76,18,0,1,1,5,146.59.149.94,0,0,0,1,30,0,1,0
81,20,2,1,0,1,73.133.85.255,0,2,0,8,23,1,1,0
34,20,0,0,1,5,204.139.198.52,2,1,0,7,24,0,1,0
95,15,6,1,1,5,90.112.146.120,0,1,0,10,1,0,0,0
23,20,3,1,2,5,159.245.206.147,0,0,0,2,1,1,1,0
0,9,1,1,2,1,99.144.84.93,0,2,0,9,29,0,2,0
64,1,3,0,9,17,156.45.198.104,0,2,1,3,22,1,3,1
21,1,3,1,5,13,175.170.109.212,0,2,1,3,29,1,3,1
7,16,1,1,0,5,21.89.206.95,0,1,0,9,1,0,0,0
81,18,5,1,0,4,198.142.227.170,1,2,0,3,10,0,1,0
23,11,2,1,1,3,117.202.78.166,0,1,0,9,6,1,2,0
16,13,3,1,2,2,82.151.167.185,2,1,0,10,5,1,0,0
46,19,3,1,0,3,211.14.29.81,1,0,0,9,21,1,1,0
28,16,6,1,1,3,97.177.144.58,2,0,0,11,26,0,0,0
62,22,1,0,10,17,183.121.142.100,2,0,1,3,16,0,3,1
74,13,6,1,1,4,15.22.171.246,1,1,0,8,20,0,0,0
39,14,3,1,0,3,99.114.48.32,0,1,0,7,27,1,0,0
92,19,1,1,0,4,188.86.52.7,0,0,0,6,8,0,1,0
17,10,3,0,0,4,148.16.31.230,2,2,0,3,29,1,2,0
94,10,3,1,2,1,161.241.121.124,0,1,0,11,16,1,2,0
90,11,3,1,0,1,245.211.22.93,2,2,0,7,5,1,2,0
59,17,4,1,0,5,64.136.61.65,2,1,0,4,9,0,1,0
88,17,6,1,0,1,144.28.52.84,1,0,0,6,17,0,1,0
88,3,4,1,8,8,219.174.253.33,2,0,1,9,25,0,3,1
97,13,0,1,1,3,14.143.94.176,0,2,0,4,3,0,0,0
89,18,0,1,1,3,244.62.26.240,1,0,0,7,17,0,1,0
94,11,3,1,2,2,71.30.99.76,2,0,0,12,14,1,2,0
58,10,6,1,2,5,41.171.47.27,2,0,0,3,11,0,2,0
